source_file,date_time_original,model
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_150403_channelfromoutlet.JPG,2024:09:18 14:55:51,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00249.JPG,2024:09:18 15:04:36,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_150507_downstream.JPG,2024:09:18 15:04:36,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00250.JPG,2024:09:18 15:11:53,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_151215_paper_card.JPG,2024:09:18 15:11:53,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/IMG_6408.JPG,2024:09:18 17:07:25,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/20240918_171108_downstream.JPG,2024:09:18 17:07:25,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/IMG_6409.JPG,2024:09:18 17:07:33,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/20240918_171102_outlet.JPG,2024:09:18 17:07:33,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/IMG_6410.JPG,2024:09:18 17:08:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/20240918_171052_upstream.JPG,2024:09:18 17:08:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/IMG_6411.JPG,2024:09:18 17:08:15,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/20240918_171042_barrel.JPG,2024:09:18 17:08:15,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/IMG_6412.JPG,2024:09:18 17:08:24,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/20240918_171056_inlet.JPG,2024:09:18 17:08:24,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/IMG_6413.JPG,2024:09:18 17:08:56,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/58235/20240918_171034_road.JPG,2024:09:18 17:08:56,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/195943/TC_00252.JPG,2024:09:19 09:42:35,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/195943/20240919_104746_ds_ef1_net.JPG,2024:09:19 09:42:35,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/195943/TC_00253.JPG,2024:09:19 09:42:40,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/195943/20240919_104742_ds_ef1_typical_2.JPG,2024:09:19 09:42:40,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/195943/TC_00254.JPG,2024:09:19 09:43:01,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/195943/20240919_104737_ds_ef1_typical_1.JPG,2024:09:19 09:43:01,iPhone 12 mini
